rule,K,d_low,TP,FP,prec,rec,f1,savings,n_params,t_low,t_high,d_high
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.0,0.6,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.0,0.7,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.0,0.8,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.0,0.9,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.0,1.0,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,0.5,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,0.6,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,0.7,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,0.8,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,0.9,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.05,1.0,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,0.5,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,0.6,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,0.7,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,0.8,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,0.9,0.6
R4,5,0.175,22,22,0.5,0.5641025641025641,0.5301204819277109,0.18333333333333332,4,0.1,1.0,0.6
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.5,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.6,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.7,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.8,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.9,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,1.0,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.5,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.6,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.7,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.8,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.9,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,1.0,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.5,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.6,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.7,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.8,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.9,0.6499999999999999
R4,5,0.175,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,1.0,0.6499999999999999
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,0.5,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,0.6,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,0.7,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,0.8,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,0.9,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.0,1.0,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,0.5,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,0.6,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,0.7,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,0.8,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,0.9,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.05,1.0,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,0.5,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,0.6,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,0.7,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,0.8,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,0.9,0.7
R4,5,0.175,21,18,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.175,4,0.1,1.0,0.7
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.0,0.5,0.4
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.0,0.6,0.4
R4,5,0.2,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.0,0.7,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,0.8,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,0.9,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,1.0,0.4
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.05,0.5,0.4
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.05,0.6,0.4
R4,5,0.2,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.05,0.7,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,0.8,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,0.9,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,1.0,0.4
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.1,0.5,0.4
R4,5,0.2,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.1,0.6,0.4
R4,5,0.2,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.1,0.7,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,0.8,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,0.9,0.4
R4,5,0.2,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,1.0,0.4
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.0,0.5,0.45
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.0,0.6,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.7,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.8,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.9,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,1.0,0.45
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.05,0.5,0.45
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.05,0.6,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.7,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.8,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.9,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,1.0,0.45
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.1,0.5,0.45
R4,5,0.2,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.1,0.6,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.7,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.8,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.9,0.45
R4,5,0.2,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,1.0,0.45
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.5,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.6,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.7,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.8,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.9,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,1.0,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.5,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.6,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.7,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.8,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.9,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,1.0,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.5,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.6,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.7,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.8,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.9,0.5
R4,5,0.2,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,1.0,0.5
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.5,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.6,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.7,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.8,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.9,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,1.0,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,0.5,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,0.6,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,0.7,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,0.8,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,0.9,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.05,1.0,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,0.5,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,0.6,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,0.7,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,0.8,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,0.9,0.55
R4,5,0.2,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.1,1.0,0.55
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,0.5,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,0.6,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,0.7,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,0.8,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,0.9,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.0,1.0,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,0.5,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,0.6,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,0.7,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,0.8,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,0.9,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.05,1.0,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,0.5,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,0.6,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,0.7,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,0.8,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,0.9,0.6
R4,5,0.2,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.18333333333333332,4,0.1,1.0,0.6
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,0.5,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,0.6,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,0.7,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,0.8,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,0.9,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.0,1.0,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,0.5,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,0.6,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,0.7,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,0.8,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,0.9,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.05,1.0,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,0.5,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,0.6,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,0.7,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,0.8,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,0.9,0.6499999999999999
R4,5,0.2,21,20,0.5121951219512195,0.5384615384615384,0.525,0.175,4,0.1,1.0,0.6499999999999999
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.5,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.6,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.7,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.8,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,0.9,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.0,1.0,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.5,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.6,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.7,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.8,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,0.9,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.05,1.0,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.5,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.6,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.7,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.8,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,0.9,0.7
R4,5,0.2,21,19,0.525,0.5384615384615384,0.5316455696202531,0.175,4,0.1,1.0,0.7
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.0,0.5,0.4
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.0,0.6,0.4
R4,5,0.22500000000000003,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.0,0.7,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,0.8,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,0.9,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.0,1.0,0.4
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.05,0.5,0.4
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.05,0.6,0.4
R4,5,0.22500000000000003,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.05,0.7,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,0.8,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,0.9,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.05,1.0,0.4
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.1,0.5,0.4
R4,5,0.22500000000000003,32,41,0.4383561643835616,0.8205128205128205,0.5714285714285714,0.26666666666666666,4,0.1,0.6,0.4
R4,5,0.22500000000000003,31,41,0.4305555555555556,0.7948717948717948,0.5585585585585585,0.25833333333333336,4,0.1,0.7,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,0.8,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,0.9,0.4
R4,5,0.22500000000000003,30,41,0.4225352112676056,0.7692307692307693,0.5454545454545455,0.25,4,0.1,1.0,0.4
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.0,0.5,0.45
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.0,0.6,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.7,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.8,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,0.9,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.0,1.0,0.45
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.05,0.5,0.45
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.05,0.6,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.7,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.8,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,0.9,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.05,1.0,0.45
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.1,0.5,0.45
R4,5,0.22500000000000003,28,36,0.4375,0.717948717948718,0.5436893203883495,0.23333333333333334,4,0.1,0.6,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.7,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.8,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,0.9,0.45
R4,5,0.22500000000000003,27,36,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.225,4,0.1,1.0,0.45
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.5,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.6,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.7,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.8,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,0.9,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.0,1.0,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.5,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.6,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.7,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.8,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,0.9,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.05,1.0,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.5,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.6,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.7,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.8,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,0.9,0.5
R4,5,0.22500000000000003,27,33,0.45,0.6923076923076923,0.5454545454545455,0.225,4,0.1,1.0,0.5
R4,5,0.22500000000000003,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.5,0.55
R4,5,0.22500000000000003,23,29,0.4423076923076923,0.5897435897435898,0.5054945054945056,0.19166666666666668,4,0.0,0.6,0.55
